Time,Solar,Wind
2010-01-13 17:00:00,51508.96,0.0
2010-01-14 10:00:00,43818.08,0.0
2010-01-14 11:00:00,103257.7,0.0
2010-01-14 12:00:00,146213.9,0.0
2010-01-14 13:00:00,149018.26,0.0
2010-01-14 14:00:00,95080.3,0.0
2010-01-14 15:00:00,105494.38,0.0
2010-01-14 16:00:00,42619.64,0.0
2010-01-14 17:00:00,6453.14,0.0
2010-01-15 10:00:00,15271.18,0.0
2010-01-15 11:00:00,47189.78,0.0
2010-01-15 12:00:00,75972.0,0.0
2010-01-15 13:00:00,79475.04,0.0
2010-01-15 14:00:00,157763.7,0.0
2010-01-15 15:00:00,154660.08,0.0
2010-01-15 16:00:00,123451.28,0.0
2010-01-15 17:00:00,70152.62,0.0
2010-01-16 10:00:00,8875.3,0.0
2010-01-16 11:00:00,19227.14,0.0
2010-01-16 12:00:00,25544.18,0.0
2010-01-16 13:00:00,26884.46,0.0
2010-01-16 14:00:00,26309.56,0.0
2010-01-16 15:00:00,22680.26,0.0
2010-01-16 16:00:00,15751.88,0.0
2010-01-16 17:00:00,8305.2,0.0
2010-01-17 10:00:00,5241.56,0.0
2010-01-17 11:00:00,11294.58,0.0
2010-01-17 12:00:00,21654.84,0.0
2010-01-17 13:00:00,27577.36,0.0
2010-01-17 14:00:00,36972.72,0.0
2010-01-17 15:00:00,52900.92,0.0
2010-01-17 16:00:00,86435.38,0.0
2010-01-17 17:00:00,44273.66,0.0
2010-01-18 10:00:00,5059.5,0.0
2010-01-18 11:00:00,12650.22,0.0
2010-01-18 12:00:00,13940.72,0.0
2010-01-18 13:00:00,20418.9,0.0
2010-01-18 14:00:00,22814.96,0.0
2010-01-18 15:00:00,25494.62,0.0
2010-01-18 16:00:00,22919.78,0.0
2010-01-18 17:00:00,8742.58,0.0
2010-01-19 10:00:00,49463.6,0.0
2010-01-19 11:00:00,63870.56,0.0
2010-01-19 12:00:00,56841.62,0.0
2010-01-19 13:00:00,49911.12,0.0
2010-01-19 14:00:00,50335.56,0.0
2010-01-19 15:00:00,36258.32,0.0
2010-01-19 16:00:00,14941.28,0.0
2010-01-19 17:00:00,5680.66,0.0
2010-01-20 10:00:00,33251.36,0.0
2010-01-20 11:00:00,123044.32,0.0
2010-01-20 12:00:00,161470.24,0.0
2010-01-20 13:00:00,145944.82,0.0
2010-01-20 14:00:00,97975.56,0.0
2010-01-20 15:00:00,41307.46,0.0
2010-01-20 16:00:00,46718.66,0.0
2010-01-20 17:00:00,23967.74,0.0
2010-01-21 10:00:00,10562.52,0.0
2010-01-21 11:00:00,16690.16,0.0
2010-01-21 12:00:00,41140.68,0.0
2010-01-21 13:00:00,91694.16,0.0
2010-01-21 14:00:00,110243.82,0.0
2010-01-21 15:00:00,125194.22,0.0
2010-01-21 16:00:00,81367.34,0.0
2010-01-21 17:00:00,53586.44,0.0
2010-01-21 18:00:00,7334.917231899999,0.0
2010-01-22 10:00:00,10130.36,0.0
2010-01-22 11:00:00,18108.58,0.0
2010-01-22 12:00:00,19759.08,0.0
2010-01-22 13:00:00,18240.9,0.0
2010-01-22 14:00:00,23690.28,0.0
2010-01-22 15:00:00,19838.46,0.0
2010-01-22 16:00:00,21052.62,0.0
2010-01-22 17:00:00,11012.38,0.0
2010-01-23 10:00:00,6191.18,0.0
2010-01-23 11:00:00,11039.58,0.0
2010-01-23 12:00:00,17842.14,0.0
2010-01-23 13:00:00,29117.26,0.0
2010-01-23 14:00:00,31941.12,0.0
2010-01-23 15:00:00,24570.28,0.0
2010-01-23 16:00:00,12911.64,0.0
2010-01-23 17:00:00,9505.8,0.0
2010-01-24 11:00:00,4005.6,0.0
2010-01-24 12:00:00,7822.18,0.0
2010-01-24 13:00:00,14618.06,0.0
2010-01-24 14:00:00,25267.42,0.0
2010-01-24 15:00:00,21126.46,0.0
2010-01-24 16:00:00,16370.54,0.0
2010-01-24 17:00:00,12619.98,0.0
2010-01-24 18:00:00,4512.7571449,0.0
2010-01-25 10:00:00,1751.5300414,0.0
2010-01-25 11:00:00,8417.66,0.0
2010-01-25 12:00:00,9806.8,0.0
2010-01-25 13:00:00,10991.44,0.0
2010-01-25 14:00:00,12626.18,0.0
2010-01-25 15:00:00,14144.88,0.0
2010-01-25 16:00:00,6493.84,0.0
2010-01-25 17:00:00,7015.4,0.0
2010-01-28 12:00:00,20744.04,0.0
2010-01-28 13:00:00,47932.64,0.0
2010-01-28 14:00:00,41893.72,0.0
2010-01-28 15:00:00,114587.32,0.0
2010-01-28 16:00:00,103048.36,0.0
2010-01-28 17:00:00,58369.66,0.0
2010-01-28 18:00:00,6288.66,0.0
2010-01-29 10:00:00,20898.62,0.0
2010-01-29 11:00:00,61678.98,0.0
2010-01-29 12:00:00,69471.7,0.0
2010-01-29 13:00:00,65247.48,0.0
2010-01-29 14:00:00,69446.1,0.0
2010-01-29 15:00:00,82876.64,0.0
2010-01-29 16:00:00,61097.86,0.0
2010-01-29 17:00:00,54314.6,0.0
2010-01-29 18:00:00,19227.16,0.0
2010-01-30 10:00:00,61454.74,0.0
2010-01-30 11:00:00,112063.44,0.0
2010-01-30 12:00:00,164542.5,0.0
2010-01-30 13:00:00,184257.4,0.0
2010-01-30 14:00:00,181981.4,0.0
2010-01-30 15:00:00,168463.12,0.0
2010-01-30 16:00:00,138095.82,0.0
2010-01-30 17:00:00,87274.88,0.0
2010-01-30 18:00:00,19441.32,0.0
2010-01-31 10:00:00,8645.2,0.0
2010-01-31 11:00:00,31237.44,0.0
2010-01-31 12:00:00,64408.88,0.0
2010-01-31 13:00:00,129201.9,0.0
2010-01-31 14:00:00,180251.2,0.0
2010-01-31 15:00:00,138769.24,0.0
2010-01-31 16:00:00,110300.2,0.0
2010-01-31 17:00:00,42804.02,0.0
2010-01-31 18:00:00,5792.08,0.0
2010-02-01 10:00:00,41506.64,0.0
2010-02-01 11:00:00,59304.42,0.0
2010-02-01 12:00:00,72918.36,0.0
2010-02-01 13:00:00,74828.78,0.0
2010-02-01 14:00:00,74187.78,0.0
2010-02-01 15:00:00,52680.8,0.0
2010-02-01 16:00:00,38841.96,0.0
2010-02-01 17:00:00,29640.8,0.0
2010-02-01 18:00:00,8839.88,0.0
2010-02-02 10:00:00,8235.7,0.0
2010-02-02 11:00:00,11643.66,0.0
2010-02-02 12:00:00,35225.2,0.0
2010-02-02 13:00:00,53795.82,0.0
2010-02-02 14:00:00,46349.4,0.0
2010-02-02 15:00:00,29012.98,0.0
2010-02-02 16:00:00,15005.8,0.0
2010-02-02 17:00:00,5447.02,0.0
2010-02-03 10:00:00,10896.38,0.0
2010-02-03 11:00:00,18027.22,0.0
2010-02-03 12:00:00,19002.5,0.0
2010-02-03 13:00:00,42436.36,0.0
2010-02-03 14:00:00,62867.06,0.0
2010-02-03 15:00:00,58416.02,0.0
2010-02-03 16:00:00,24410.98,0.0
2010-02-03 17:00:00,20678.24,0.0
2010-02-03 18:00:00,6095.2,0.0
2010-02-04 10:00:00,46283.5,0.0
2010-02-04 11:00:00,86180.66,0.0
2010-02-04 12:00:00,89422.64,0.0
2010-02-04 13:00:00,74756.26,0.0
2010-02-04 14:00:00,78531.12,0.0
2010-02-04 15:00:00,60295.02,0.0
2010-02-04 16:00:00,36355.12,0.0
2010-02-04 17:00:00,19219.16,0.0
2010-02-04 18:00:00,6151.16,0.0
2010-02-05 10:00:00,16256.48,0.0
2010-02-05 11:00:00,30826.0,0.0
2010-02-05 12:00:00,43179.6,0.0
2010-02-05 13:00:00,58308.04,0.0
2010-02-05 14:00:00,47387.14,0.0
2010-02-05 15:00:00,15851.18,0.0
2010-02-05 16:00:00,9025.22,0.0
2010-02-05 17:00:00,7253.22,0.0
2010-02-05 18:00:00,2083.7925107,0.0
2010-02-06 10:00:00,21661.04,0.0
2010-02-06 11:00:00,27293.7,0.0
2010-02-06 12:00:00,43803.92,0.0
2010-02-06 13:00:00,44359.1,0.0
2010-02-06 14:00:00,65582.88,0.0
2010-02-06 15:00:00,53957.68,0.0
2010-02-06 16:00:00,44089.24,0.0
2010-02-06 17:00:00,77092.48,0.0
2010-02-06 18:00:00,17543.28,0.0
2010-02-07 10:00:00,38458.76,0.0
2010-02-07 11:00:00,44226.36,0.0
2010-02-07 12:00:00,94959.18,0.0
2010-02-07 13:00:00,117118.88,0.0
2010-02-07 14:00:00,73246.6,0.0
2010-02-07 15:00:00,90369.5,0.0
2010-02-07 16:00:00,91043.76,0.0
2010-02-07 17:00:00,48975.32,0.0
2010-02-07 18:00:00,14903.52,0.0
2010-02-08 09:00:00,14223.24,0.0
2010-02-08 10:00:00,82968.86,0.0
2010-02-08 11:00:00,95804.3,0.0
2010-02-08 12:00:00,124006.54,0.0
2010-02-08 13:00:00,174522.58,0.0
2010-02-08 14:00:00,186542.38,0.0
2010-02-08 15:00:00,173711.24,0.0
2010-02-08 16:00:00,149006.44,0.0
2010-02-08 17:00:00,102258.78,0.0
2010-02-08 18:00:00,35217.88,0.0
2010-02-09 10:00:00,6238.0,0.0
2010-02-09 11:00:00,6115.0,0.0
2010-02-09 12:00:00,7068.08,0.0
2010-02-09 13:00:00,14873.5,0.0
2010-02-09 14:00:00,24423.66,0.0
2010-02-09 15:00:00,24240.1,0.0
2010-02-09 16:00:00,15964.06,0.0
2010-02-09 17:00:00,9938.74,0.0
2010-02-09 18:00:00,3075.1939598999998,0.0
2010-02-10 11:00:00,3397.86,0.0
2010-02-10 12:00:00,9933.84,0.0
2010-02-10 13:00:00,19065.74,0.0
2010-02-10 14:00:00,25723.14,0.0
2010-02-10 15:00:00,24339.86,0.0
2010-02-10 16:00:00,19461.04,0.0
2010-02-10 17:00:00,13251.58,0.0
2010-02-10 18:00:00,4177.7192557,0.0
2010-02-11 10:00:00,7806.94,0.0
2010-02-11 11:00:00,12721.38,0.0
2010-02-11 12:00:00,28936.04,0.0
2010-02-11 13:00:00,83379.62,0.0
2010-02-11 14:00:00,147239.98,0.0
2010-02-11 15:00:00,182873.6,0.0
2010-02-11 16:00:00,156569.94,0.0
2010-02-11 17:00:00,108657.74,0.0
2010-02-11 18:00:00,43994.84,0.0
2010-02-12 09:00:00,4880.2727971,0.0
2010-02-12 10:00:00,17341.34,0.0
2010-02-12 11:00:00,30990.62,0.0
2010-02-12 12:00:00,44310.72,0.0
2010-02-12 13:00:00,51526.84,0.0
2010-02-12 14:00:00,77999.88,0.0
2010-02-12 15:00:00,75847.88,0.0
2010-02-12 16:00:00,121723.68,0.0
2010-02-12 17:00:00,96419.52,0.0
2010-02-12 18:00:00,25249.04,0.0
2010-02-13 09:00:00,5977.3109275,0.0
2010-02-13 10:00:00,23862.54,0.0
2010-02-13 11:00:00,115350.06,0.0
2010-02-13 12:00:00,102223.4,0.0
2010-02-13 13:00:00,69946.72,0.0
2010-02-13 14:00:00,76460.34,0.0
2010-02-13 15:00:00,104762.82,0.0
2010-02-13 16:00:00,66377.74,0.0
2010-02-13 17:00:00,32110.64,0.0
2010-02-13 18:00:00,11557.18,0.0
2010-02-14 10:00:00,12636.82,0.0
2010-02-14 11:00:00,25778.74,0.0
2010-02-14 12:00:00,42439.14,0.0
2010-02-14 13:00:00,123292.76,0.0
2010-02-14 14:00:00,70217.88,0.0
2010-02-14 15:00:00,49592.38,0.0
2010-02-14 16:00:00,30070.82,0.0
2010-02-14 17:00:00,13740.76,0.0
2010-02-14 18:00:00,5553.68,0.0
2010-02-15 09:00:00,6780.2148815,0.0
2010-02-15 10:00:00,25374.62,0.0
2010-02-15 11:00:00,58771.42,0.0
2010-02-15 12:00:00,53621.54,0.0
2010-02-15 13:00:00,63822.24,0.0
2010-02-15 14:00:00,68450.8,0.0
2010-02-15 15:00:00,47193.84,0.0
2010-02-15 16:00:00,31140.46,0.0
2010-02-15 17:00:00,15547.06,0.0
2010-02-15 18:00:00,5645.62,0.0
2010-02-16 10:00:00,9334.42,0.0
2010-02-16 11:00:00,23723.16,0.0
2010-02-16 12:00:00,55933.7,0.0
2010-02-16 13:00:00,100385.08,0.0
2010-02-16 14:00:00,72414.84,0.0
2010-02-16 15:00:00,49988.58,0.0
2010-02-16 16:00:00,31110.4,0.0
2010-02-16 17:00:00,25363.32,0.0
2010-02-16 18:00:00,12701.92,0.0
2010-02-17 09:00:00,3202.2819096000003,0.0
2010-02-17 10:00:00,15959.64,0.0
2010-02-17 11:00:00,68958.9,0.0
2010-02-17 12:00:00,94369.72,0.0
2010-02-17 13:00:00,81172.84,0.0
2010-02-17 14:00:00,55935.58,0.0
2010-02-17 15:00:00,41729.48,0.0
2010-02-17 16:00:00,41106.92,0.0
2010-02-17 17:00:00,35510.36,0.0
2010-02-17 18:00:00,21415.2,0.0
2010-02-18 09:00:00,24214.06,0.0
2010-02-18 10:00:00,94569.84,0.0
2010-02-18 11:00:00,140787.44,0.0
2010-02-18 12:00:00,134315.46,0.0
2010-02-18 13:00:00,98998.36,0.0
2010-02-18 14:00:00,79052.04,0.0
2010-02-18 15:00:00,52472.56,0.0
2010-02-18 16:00:00,35018.34,0.0
2010-02-18 17:00:00,30999.1,0.0
2010-02-18 18:00:00,49204.12,0.0
2010-02-19 09:00:00,23344.72,0.0
2010-02-19 10:00:00,90868.74,0.0
2010-02-19 11:00:00,146526.86,0.0
2010-02-19 12:00:00,181062.1,0.0
2010-02-19 13:00:00,191239.38,0.0
2010-02-19 14:00:00,197042.06,0.0
2010-02-19 15:00:00,185366.54,0.0
2010-02-19 16:00:00,161280.72,0.0
2010-02-19 17:00:00,116862.66,0.0
2010-02-19 18:00:00,51107.04,0.0
2010-02-20 09:00:00,20897.76,0.0
2010-02-20 10:00:00,75548.34,0.0
2010-02-20 11:00:00,131883.0,0.0
2010-02-20 12:00:00,158228.46,0.0
2010-02-20 13:00:00,187402.7,0.0
2010-02-20 14:00:00,189333.76,0.0
2010-02-20 15:00:00,175383.1,0.0
2010-02-20 16:00:00,118434.58,0.0
2010-02-20 17:00:00,76402.26,0.0
2010-02-20 18:00:00,35925.16,0.0
2010-02-21 09:00:00,16002.9,0.0
2010-02-21 10:00:00,26680.42,0.0
2010-02-21 11:00:00,39815.7,0.0
2010-02-21 12:00:00,75448.52,0.0
2010-02-21 13:00:00,151161.86,0.0
2010-02-21 14:00:00,98383.14,0.0
2010-02-21 15:00:00,156297.4,0.0
2010-02-21 16:00:00,68713.08,0.0
2010-02-21 17:00:00,30832.86,0.0
2010-02-21 18:00:00,13292.26,0.0
2010-02-22 11:00:00,2888.38,0.0
2010-02-22 12:00:00,8919.22,0.0
2010-02-22 13:00:00,18981.32,0.0
2010-02-22 14:00:00,25469.02,0.0
2010-02-22 15:00:00,30221.24,0.0
2010-02-22 16:00:00,26105.68,0.0
2010-02-22 17:00:00,19799.64,0.0
2010-02-22 18:00:00,11060.08,0.0
2010-02-23 09:00:00,4489.5246498999995,0.0
2010-02-23 10:00:00,16885.94,0.0
2010-02-23 11:00:00,27891.72,0.0
2010-02-23 12:00:00,43495.84,0.0
2010-02-23 13:00:00,69936.82,0.0
2010-02-23 14:00:00,125322.6,0.0
2010-02-23 15:00:00,161293.02,0.0
2010-02-23 16:00:00,51704.86,0.0
2010-02-23 17:00:00,23365.64,0.0
2010-02-23 18:00:00,12713.78,0.0
2010-02-24 09:00:00,9248.76,0.0
2010-02-24 10:00:00,26342.2,0.0
2010-02-24 11:00:00,48296.8,0.0
2010-02-24 12:00:00,68591.66,0.0
2010-02-24 13:00:00,92115.72,0.0
2010-02-24 14:00:00,89957.04,0.0
2010-02-24 15:00:00,87074.88,0.0
2010-02-24 16:00:00,65566.36,0.0
2010-02-24 17:00:00,51580.44,0.0
2010-02-24 18:00:00,22218.32,0.0
2010-02-25 09:00:00,19809.0,0.0
2010-02-25 10:00:00,76954.16,0.0
2010-02-25 11:00:00,119842.24,0.0
2010-02-25 12:00:00,168862.7,0.0
2010-02-25 13:00:00,179837.78,0.0
2010-02-25 14:00:00,120694.42,0.0
2010-02-25 15:00:00,47376.54,0.0
2010-02-25 16:00:00,60097.76,0.0
2010-02-25 17:00:00,50942.5,0.0
2010-02-25 18:00:00,15385.04,0.0
2010-02-26 09:00:00,5592.8195453,0.0
2010-02-26 10:00:00,15455.16,0.0
2010-02-26 11:00:00,19600.88,0.0
2010-02-26 12:00:00,36106.12,0.0
2010-02-26 13:00:00,42140.3,0.0
2010-02-26 14:00:00,38040.84,0.0
2010-02-26 15:00:00,38865.98,0.0
2010-02-26 16:00:00,31459.0,0.0
2010-02-26 17:00:00,28488.28,0.0
2010-02-26 18:00:00,11060.44,0.0
2010-02-27 09:00:00,7538.1,0.0
2010-02-27 10:00:00,21833.76,0.0
2010-02-27 11:00:00,30914.04,0.0
2010-02-27 12:00:00,59011.68,0.0
2010-02-27 13:00:00,104313.62,0.0
2010-02-27 14:00:00,68274.02,0.0
2010-02-27 15:00:00,54203.76,0.0
2010-02-27 16:00:00,41492.82,0.0
2010-02-27 17:00:00,18890.68,0.0
2010-02-27 18:00:00,7014.4,0.0
2010-02-28 09:00:00,8065.56,0.0
2010-02-28 10:00:00,22878.66,0.0
2010-02-28 11:00:00,46872.08,0.0
2010-02-28 12:00:00,61601.0,0.0
2010-02-28 13:00:00,58998.18,0.0
2010-02-28 14:00:00,61388.12,0.0
2010-02-28 15:00:00,57225.36,0.0
2010-02-28 16:00:00,45450.76,0.0
2010-02-28 17:00:00,27583.16,0.0
2010-02-28 18:00:00,12446.76,0.0
2010-03-01 09:00:00,33835.94,0.0
2010-03-01 10:00:00,96225.32,0.0
2010-03-01 11:00:00,135607.04,0.0
2010-03-01 12:00:00,181605.96,0.0
2010-03-01 13:00:00,194666.02,0.0
2010-03-01 14:00:00,199569.8,0.0
2010-03-01 15:00:00,196787.44,0.0
2010-03-01 16:00:00,86991.98,0.0
2010-03-01 17:00:00,60571.72,0.0
2010-03-01 18:00:00,26389.76,0.0
2010-03-02 09:00:00,38605.74,0.0
2010-03-02 10:00:00,98044.56,0.0
2010-03-02 11:00:00,146652.74,0.0
2010-03-02 12:00:00,165584.74,0.0
2010-03-02 13:00:00,181948.36,0.0
2010-03-02 14:00:00,167078.94,0.0
2010-03-02 15:00:00,142440.06,0.0
2010-03-02 16:00:00,139796.76,0.0
2010-03-02 17:00:00,114219.06,0.0
2010-03-02 18:00:00,52325.46,0.0
2010-03-03 09:00:00,38920.36,0.0
2010-03-03 10:00:00,103284.84,0.0
2010-03-03 11:00:00,157067.34,0.0
2010-03-03 12:00:00,191619.68,0.0
2010-03-03 13:00:00,186271.08,0.0
2010-03-03 14:00:00,203742.68,0.0
2010-03-03 15:00:00,190832.18,0.0
2010-03-03 16:00:00,164391.9,0.0
2010-03-03 17:00:00,121466.12,0.0
2010-03-03 18:00:00,58579.68,0.0
2010-03-03 19:00:00,4616.317236899999,0.0
2010-03-04 09:00:00,41566.76,0.0
2010-03-04 10:00:00,106608.2,0.0
2010-03-04 11:00:00,153358.02,0.0
2010-03-04 12:00:00,184853.24,0.0
2010-03-04 13:00:00,199250.08,0.0
2010-03-04 14:00:00,194778.16,0.0
2010-03-04 15:00:00,188493.54,0.0
2010-03-04 16:00:00,160989.8,0.0
2010-03-04 17:00:00,100728.12,0.0
2010-03-04 18:00:00,59076.08,0.0
2010-03-04 19:00:00,5650.5182645,0.0
2010-03-05 09:00:00,43000.96,0.0
2010-03-05 10:00:00,105114.3,0.0
2010-03-05 11:00:00,152806.04,0.0
2010-03-05 12:00:00,185118.66,0.0
2010-03-05 13:00:00,200024.86,0.0
2010-03-05 14:00:00,200673.82,0.0
2010-03-05 15:00:00,187463.92,0.0
2010-03-05 16:00:00,160794.24,0.0
2010-03-05 17:00:00,120598.06,0.0
2010-03-05 18:00:00,59448.04,0.0
2010-03-05 19:00:00,6211.5768117,0.0
2010-03-06 09:00:00,44085.48,0.0
2010-03-06 10:00:00,105648.96,0.0
2010-03-06 11:00:00,154964.18,0.0
2010-03-06 12:00:00,186093.28,0.0
2010-03-06 13:00:00,197902.5,0.0
2010-03-06 14:00:00,203440.52,0.0
2010-03-06 15:00:00,189404.08,0.0
2010-03-06 16:00:00,163759.18,0.0
2010-03-06 17:00:00,121567.4,0.0
2010-03-06 18:00:00,61696.92,0.0
2010-03-06 19:00:00,6624.4,0.0
2010-03-07 09:00:00,43714.02,0.0
2010-03-07 10:00:00,100722.42,0.0
2010-03-07 11:00:00,147890.68,0.0
2010-03-07 12:00:00,181357.34,0.0
2010-03-07 13:00:00,196239.08,0.0
2010-03-07 14:00:00,196756.74,0.0
2010-03-07 15:00:00,155050.5,0.0
2010-03-07 16:00:00,142236.16,0.0
2010-03-07 17:00:00,97091.48,0.0
2010-03-07 18:00:00,55002.92,0.0
2010-03-07 19:00:00,6867.54,0.0
2010-03-08 09:00:00,39712.6,0.0
2010-03-08 10:00:00,97799.64,0.0
2010-03-08 11:00:00,145784.12,0.0
2010-03-08 12:00:00,175277.26,0.0
2010-03-08 13:00:00,188392.36,0.0
2010-03-08 14:00:00,188317.38,0.0
2010-03-08 15:00:00,176888.1,0.0
2010-03-08 16:00:00,148903.38,0.0
2010-03-08 17:00:00,106336.24,0.0
2010-03-08 18:00:00,50512.06,0.0
2010-03-08 19:00:00,6965.66,0.0
2010-03-09 09:00:00,37099.66,0.0
2010-03-09 10:00:00,94736.3,0.0
2010-03-09 11:00:00,135465.86,0.0
2010-03-09 12:00:00,162834.54,0.0
2010-03-09 13:00:00,183658.38,0.0
2010-03-09 14:00:00,173344.06,0.0
2010-03-09 15:00:00,162664.2,0.0
2010-03-09 16:00:00,137711.92,0.0
2010-03-09 17:00:00,91228.58,0.0
2010-03-09 18:00:00,36142.3,0.0
2010-03-09 19:00:00,5879.34,0.0
2010-03-10 09:00:00,9729.3,0.0
2010-03-10 10:00:00,77195.12,0.0
2010-03-10 11:00:00,28493.12,0.0
2010-03-10 12:00:00,17382.42,0.0
2010-03-10 13:00:00,21344.72,0.0
2010-03-10 14:00:00,51296.98,0.0
2010-03-10 15:00:00,55405.12,0.0
2010-03-10 16:00:00,26505.74,0.0
2010-03-10 17:00:00,14350.84,0.0
2010-03-10 18:00:00,13048.18,0.0
2010-03-11 09:00:00,16311.56,0.0
2010-03-11 10:00:00,53195.64,0.0
2010-03-11 11:00:00,101380.96,0.0
2010-03-11 12:00:00,158302.1,0.0
2010-03-11 13:00:00,140639.68,0.0
2010-03-11 14:00:00,108020.5,0.0
2010-03-11 15:00:00,132312.44,0.0
2010-03-11 16:00:00,85866.06,0.0
2010-03-11 17:00:00,52317.9,0.0
2010-03-11 18:00:00,21297.56,0.0
2010-03-12 09:00:00,14146.74,0.0
2010-03-12 10:00:00,19589.76,0.0
2010-03-12 11:00:00,22229.48,0.0
2010-03-12 12:00:00,26110.86,0.0
2010-03-12 13:00:00,23088.1,0.0
2010-03-12 14:00:00,33616.2,0.0
2010-03-12 15:00:00,21793.8,0.0
2010-03-12 16:00:00,18654.6,0.0
2010-03-12 17:00:00,12907.26,0.0
2010-03-12 18:00:00,4979.66,0.0
2010-03-13 09:00:00,4922.66,0.0
2010-03-13 10:00:00,11391.6,0.0
2010-03-13 11:00:00,26930.12,0.0
2010-03-13 12:00:00,30058.74,0.0
2010-03-13 13:00:00,48100.92,0.0
2010-03-13 14:00:00,39416.24,0.0
2010-03-13 15:00:00,31220.86,0.0
2010-03-13 16:00:00,18546.74,0.0
2010-03-13 17:00:00,10298.52,0.0
2010-03-13 18:00:00,3731.24,0.0
2010-03-14 09:00:00,7926.42,0.0
2010-03-14 10:00:00,17218.38,0.0
2010-03-14 11:00:00,31213.38,0.0
2010-03-14 12:00:00,35975.08,0.0
2010-03-14 13:00:00,50913.66,0.0
2010-03-14 14:00:00,35587.32,0.0
2010-03-14 15:00:00,30984.98,0.0
2010-03-14 16:00:00,21371.66,0.0
2010-03-14 17:00:00,14895.7,0.0
2010-03-14 18:00:00,8492.52,0.0
2010-03-15 09:00:00,7713.6,0.0
2010-03-15 11:00:00,11340.82,0.0
2010-03-15 12:00:00,36819.92,0.0
2010-03-15 13:00:00,142686.74,0.0
2010-03-15 14:00:00,192571.62,0.0
2010-03-15 15:00:00,189993.94,0.0
2010-03-15 16:00:00,148548.5,0.0
2010-03-15 17:00:00,159772.2,0.0
2010-03-15 18:00:00,111394.76,0.0
2010-03-15 19:00:00,45274.22,0.0
2010-03-15 20:00:00,8335.92,0.0
2010-03-16 10:00:00,55657.3,0.0
2010-03-16 11:00:00,112474.36,0.0
2010-03-16 12:00:00,152103.06,0.0
2010-03-16 13:00:00,177467.46,0.0
2010-03-16 14:00:00,191573.7,0.0
2010-03-16 15:00:00,187784.04,0.0
2010-03-16 16:00:00,177412.36,0.0
2010-03-16 17:00:00,152621.36,0.0
2010-03-16 18:00:00,113855.5,0.0
